result2.firstname,result2.lastname,result2.scopusid,result2.awardid
"Jie","Wu","36136281200","19660"
"Jie","Wu","36136281200","40170"
"Jie","Wu","36136281200","5929"
"Jie","Wu","36996029700","11840"
"Jie","Wu","36996029700","16330"
"Jie","Wu","36996029700","19660"
"Jie","Wu","36996029700","21169"
"Jie","Wu","36996029700","38183"
"Jie","Wu","36996029700","40001"
"Jie","Wu","36996029700","40170"
"Jie","Wu","36996029700","5929"
"Jie","Wu","36996029700","9861"
"Jie","Wu","41862762400","19660"
"Jie","Wu","55677087681","11840"
"Jie","Wu","55677087681","19660"
"Jie","Wu","55677087681","38183"
"Jie","Wu","55677087681","40001"
"Jie","Wu","55677087681","40170"
"Jie","Wu","55677087681","5929"
"Jie","Wu","56953796800","11840"
"Jie","Wu","56953796800","16330"
"Jie","Wu","56953796800","19660"
"Jie","Wu","56953796800","36506"
"Jie","Wu","56953796800","38183"
"Jie","Wu","7402944566","11840"
"Jie","Wu","7402944566","16330"
"Jie","Wu","7402944566","19660"
"Jie","Wu","7402944566","36506"
"Jie","Wu","7402944566","38183"
"Jie","Wu","7402944566","40001"
"Jie","Wu","7402944566","40170"
"Jie","Wu","7402944566","5929"
"Jie","Wu","7402944566","9861"
"Jie","Wu","7406897150","11840"
"Jie","Wu","7406897150","16330"
"Jie","Wu","7406897150","19660"
"Jie","Wu","7406897150","40001"
"Jie","Wu","7406897150","5929"
"Jie","Wu","7406897150","9861"
"Jie","Wu","7409254862","11840"
"Jie","Wu","7409254862","16330"
"Jie","Wu","7409254862","19660"
"Jie","Wu","7409254862","36506"
"Jie","Wu","7409254862","40001"
"Jie","Wu","7409254862","40170"
"Jie","Wu","7409254862","5929"
"Jie","Wu","7409254862","9861"
"Jie","Wu","7409256132","16330"
"Jie","Wu","7409256132","19660"
"Jie","Wu","7409257233","19660"
"Jie","Wu","7409257233","36506"
"Jie","Wu","7409258264","19660"
"Jie","Wu","7409258264","36506"
"Jie","Wu","7501415000","19660"
"Jie","Wu","8318570600","11840"
"Jie","Wu","8318570600","19660"
"Jie","Wu","8318570600","40001"
"Jie","Wu","8318570600","40170"
"Jie","Wu","8318570600","5929"
"Jie","Xiong","35492188000","42185"
"Jie","Xu","14628006400","16555"
"Jie","Yan","15039078800","21430"
"Jie","Yan","35315208600","21430"
"Jie","Yan","36603654000","21430"
"Jie","Yan","55467675500","21430"
"Jie","Yan","55612157400","21430"
"Jie","Yan","55719562000","21430"
"Jie","Yan","56418902900","21430"
"Jie","Yan","7201665417","21430"
"Jie","Yan","7404926012","21430"
"Jie","Yan","7406498555","21430"
"Jie","Yan","7409384730","21430"
"Jie","Yang","15039078800","40390"
"Jie","Yang","15039078800","41215"
"Jie","Yang","15039078800","8374"
"Jie","Yang","22959329400","41215"
"Jie","Yang","24462752700","41215"
"Jie","Yang","55719562000","40390"
"Jie","Yang","55719562000","41215"
"Jie","Yang","55719603900","40390"
"Jie","Yang","55719603900","41215"
"Jie","Yang","56158175100","40390"
"Jie","Yang","57190956305","8374"
"Jie","Yang","7404801706","41215"
"Jie","Yang","7404926012","40390"
"Jie","Yang","7404926012","41215"
"Jie","Yang","7406498555","41215"
"Jie","Yang","7409384730","40390"
"Jie","Yang","8928087300","40390"
"Jie","Yang","8928087300","41215"
"Jie","Yang","8928087300","8374"
"Jie","Yu","7405530751","587"
"Jie","Yu","8550923600","587"
"Jie","Yu","8944480800","587"
"Jie","Zhang","12546226200","11778"
"Jie","Zhang","12546226200","18340"
"Jie","Zhang","36066837600","11778"
"Jie","Zhang","36066837600","18340"
"Jie","Zhang","36877180300","11778"
"Jie","Zhang","36877180300","18340"
"Jie","Zhang","55739764600","11778"
"Jie","Zhang","55739764600","18340"
"Jie","Zhang","55797896100","11778"
"Jie","Zhang","55797896100","18340"
"Jie","Zhang","8209007500","11778"
"Jie","Zhang","8209007500","18340"
"Jie","Zheng","55520595000","12070"
"Jie","Zheng","55704746000","12070"
"Jie","Zheng","7403566217","12070"
"Jieping","Ye","7403237682","34004"
"Jieping","Ye","7403237682","42277"
"Jieping","Ye","7403237682","42304"
"Jieping","Ye","7403237682","42324"
"Jifa","Hao","7202839546","13760"
"Jifeng","Liu","55655054600","16350"
"Jifeng","Liu","55655054600","41502"
"Jifeng","Liu","55705814200","16350"
"Jifeng","Liu","55705814200","41502"
"Jifeng","Liu","55705814300","16350"
"Jifeng","Liu","55705814300","19101"
"Jifeng","Liu","55705814300","41502"
"Jifeng","Liu","55836958900","16350"
"Jifeng","Liu","55836958900","41502"
"Jifeng","Liu","55993584400","16350"
"Jifeng","Liu","55993584400","41502"
"Jifeng","Liu","56486122000","16350"
"Jifeng","Liu","56486122000","41502"
"Jifeng","Liu","7410101094","16350"
"Jifeng","Liu","7410101094","19101"
"Jifeng","Liu","7410101094","41502"
"Jifeng","Liu","7410104131","16350"
"Jifeng","Liu","7410104131","19101"
"Jifeng","Liu","7410104131","41502"
"Jigang","Wang","15844604200","5131"
"Jigang","Wang","35331263700","5131"
"Jigang","Wang","55742741400","5131"
"Jigang","Wang","55930996000","5131"
"Jignesh","Patel","24448254000","2314"
"Jignesh","Patel","55884227500","2314"
"Jignesh","Patel","7402474988","2314"
"Jignesh","Solanki","15127845300","16404"
"Jihie","Kim","8419459200","2978"
"Jihong","Cole-Dai","6602342255","37155"
"Jihong","Cole-Dai","6602342255","4400"
"Jijun","Tang","55577269900","12433"
"Jijun","Tang","8948124600","12433"
"Jill","Auerbach","24491556000","39628"
"Jill","Becker","13310290100","28297"
"Jill","Bubier","7004756916","3385"
"Jill","Denner","56275171400","17350"
"Jill","Denner","56275171400","18314"
"Jill","Denner","56275171400","18680"
"Jill","Denner","56275171400","30286"
"Jill","Denner","56275171400","32054"
"Jill","Denner","56275171400","33925"
"Jill","Deppe","23469352000","10620"
"Jill","Gemmill","8248601300","15913"
"Jill","Gemmill","8248601300","36753"
"Jill","Messing","26435394400","11586"
"Jill","Mikucki","56818793500","10295"
"Jill","Mikucki","56818793500","26941"
"Jill","Mikucki","56818793500","36544"
"Jill","Mikucki","7004943016","10295"
"Jill","Mikucki","7004943016","26941"
"Jill","Mikucki","7004943016","36544"
"Jill","Miller","56120176700","483"
"Jill","Nelson","16496607400","27324"
"Jill","Nelson","57161703300","27324"
"Jill","Pipher","57190046264","1246"
"Jill","Preston","7201628345","28255"
"Jill","Thompson","56824789200","8561"
"Jill","Thompson","7405821883","8561"
"Jill","Viglione","36953368400","33889"
"Jill","Wegrzyn","16320128900","37079"
"Jill","Welter","7006509693","28401"
"Jill","Zande","6602507794","22994"
"Jill","Zande","6602507794","41252"
"Jill","Zande","6602507794","6717"
"Jillian","Banfield","57076027500","14585"
"Jillian","Banfield","57076027500","27598"
"Jillian","Banfield","7005748958","14585"
"Jillian","Banfield","7005748958","27598"
"Jim","Alves-Foss","6602804877","16164"
"Jim","Alves-Foss","6602804877","3765"
"Jim","Chen","13610508200","13312"
"Jim","Chen","54952996400","13312"
"Jim","Chen","56159660900","13312"
"Jim","Napolitano","35227713100","21923"
"Jim","Napolitano","35227713100","2380"
"Jim","Olson","7402882315","37373"
"Jimeng","Sun","56222775000","33537"
"Jimeng","Sun","9737233900","33537"
"Jiming","Bao","55697256700","11138"
"Jiming","Bao","55697256700","25927"
"Jiming","Bao","56797364700","11138"
"Jiming","Bao","56911661800","11138"
"Jiming","Bao","7201398454","25927"
"Jiming","Jiang","56134123600","1135"
"Jiming","Jiang","56134123600","17042"
"Jiming","Jiang","56965863000","1135"
"Jiming","Jiang","56965863000","17042"
"Jiming","Peng","7401958579","29503"
"Jimmy","Hsia","7005777256","1428"
"Jimmy","Hsia","7005777256","18214"
"Jimmy","Hsia","7005777256","2413"
"Jimmy","McGuire","7202221788","19638"
"Jimmy","de,la,Torre","22940257400","17945"
"Jimmy","de,la,Torre","22940257400","2973"
"Jin","Ha","10043147000","5809"
"Jin","Ha","10139221300","5809"
"Jin","Ha","12345139000","5809"
"Jin","Ha","12645995400","5809"
"Jin","Ha","12647066500","5809"
"Jin","Ha","13403809300","5809"
"Jin","Ha","14025100800","5809"
"Jin","Ha","14833456200","5809"
"Jin","Ha","16243054000","5809"
"Jin","Ha","17344775600","5809"
"Jin","Ha","22236115300","5809"
"Jin","Ha","23496838800","5809"
"Jin","Ha","23986561100","5809"
"Jin","Ha","34874166500","5809"
"Jin","Ha","35254730800","5809"
"Jin","Ha","35270906500","5809"
"Jin","Ha","35489746600","5809"
"Jin","Ha","35933076800","5809"
"Jin","Ha","36062269200","5809"
"Jin","Ha","36067472200","5809"
"Jin","Ha","36071754100","5809"
"Jin","Ha","36182210400","5809"
"Jin","Ha","36563158500","5809"
"Jin","Ha","36661588000","5809"
"Jin","Ha","36925792300","5809"
"Jin","Ha","37036577600","5809"
"Jin","Ha","37062490600","5809"
"Jin","Ha","37076648200","5809"
"Jin","Ha","40762786800","5809"
"Jin","Ha","54381195300","5809"
"Jin","Ha","55251897100","5809"
"Jin","Ha","55715615400","5809"
"Jin","Ha","55715616200","5809"
"Jin","Ha","55715616600","5809"
"Jin","Ha","55720134200","5809"
"Jin","Ha","55720182500","5809"
"Jin","Ha","55720256000","5809"
"Jin","Ha","55720341800","5809"
"Jin","Ha","55720343700","5809"
"Jin","Ha","55720486700","5809"
"Jin","Ha","55793721800","5809"
"Jin","Ha","55870904700","5809"
"Jin","Ha","56003153900","5809"
"Jin","Ha","56048903600","5809"
"Jin","Ha","56071877600","5809"
"Jin","Ha","56247479900","5809"
"Jin","Ha","57192503723","5809"
"Jin","Ha","7202501164","5809"
"Jin","Ha","7403943388","5809"
"Jin","Ha","7404373626","5809"
"Jin","Ha","7404564909","5809"
"Jin","Ha","7409191074","5809"
"Jin","Ha","7410271899","5809"
"Jin","Ha","7410310039","5809"
"Jin","Ha","7410312341","5809"
"Jin","Ha","7410313597","5809"
"Jin","Ha","7601313640","5809"
"Jin","Ha","7601314014","5809"
"Jin","Ha","7601339757","5809"
"Jin","Ha","7601340410","5809"
"Jin","Ha","7601341546","5809"
"Jin","Ha","7601341556","5809"
"Jin","Ha","7601342242","5809"
"Jin","Ha","7601356042","5809"
"Jin","Ha","7601356933","5809"
"Jin","Ha","8066366100","5809"
"Jin","Ha","8090149100","5809"
"Jin","Ha","8249167000","5809"
"Jin","Ha","8291687000","5809"
"Jin","Ha","8347949800","5809"
"Jin","Ha","8372116500","5809"
"Jin","Ha","8576838200","5809"
"Jin","Ha","8623504200","5809"
"Jin","Ha","8709927600","5809"
"Jin","Ha","8869746900","5809"
"Jin","Ha","8915151500","5809"
"Jin","Ha","8951286000","5809"
"Jin","He","18036326600","38992"
"Jin","He","35210161100","38992"
"Jin","He","35277911000","38992"
"Jin","He","7404984353","38992"
"Jin","He","7404984811","38992"
"Jin","He","7404984931","38992"
"Jin","He","7501896576","38992"
"Jin","He","7501900292","38992"
"Jin","Kang","35307147900","35073"
"Jin","Kang","7404516949","35073"
"Jin","Kang","7404517548","35073"
"Jin","Kang","7404517882","35073"
"Jin","Koda","7004157640","14271"
"Jin","Liu","20234939000","18419"
"Jin","Liu","23501876800","18419"
"Jin","Liu","48761629500","18419"
"Jin","Liu","55705841700","18419"
"Jin","Liu","8943925800","18419"
"Jin","Ma","47061592600","7021"
"Jin","Ma","7406201736","7021"
"Jin","Ma","8695341600","7021"
"Jin","Montclare","6507366040","13339"
"Jin","Wang","11439898400","14858"
"Jin","Wang","11439898400","1558"
"Jin","Wang","11439898400","17979"
"Jin","Wang","11439898400","18310"
"Jin","Wang","11439898400","20591"
"Jin","Wang","11439898400","23782"
"Jin","Wang","11439898400","32538"
"Jin","Wang","11439898400","4474"
"Jin","Wang","13607141900","17979"
"Jin","Wang","13607141900","18310"
"Jin","Wang","13607141900","20591"
"Jin","Wang","13607141900","32538"
"Jin","Wang","13607141900","4474"
"Jin","Wang","14063872100","17979"
"Jin","Wang","14063872100","18310"
"Jin","Wang","14063872100","4474"
"Jin","Wang","15066292100","14858"
"Jin","Wang","15066292100","1558"
"Jin","Wang","15066292100","17979"
"Jin","Wang","15066292100","18310"
"Jin","Wang","15066292100","20591"
"Jin","Wang","15066292100","23782"
"Jin","Wang","15066292100","32538"
"Jin","Wang","15066292100","4474"
"Jin","Wang","15822787600","17979"
"Jin","Wang","15822787600","32538"
"Jin","Wang","15822787600","4474"
"Jin","Wang","16833838800","17979"
"Jin","Wang","16833838800","4474"
"Jin","Wang","23988241000","17979"
"Jin","Wang","23988241000","4474"
"Jin","Wang","34878108100","17979"
"Jin","Wang","34878108100","4474"
"Jin","Wang","35182326700","17979"
"Jin","Wang","35182326700","4474"
"Jin","Wang","35226880300","1558"
"Jin","Wang","35226880300","17979"
"Jin","Wang","35226880300","18310"
"Jin","Wang","35226880300","32538"
"Jin","Wang","35226880300","4474"
"Jin","Wang","35278623500","1558"
"Jin","Wang","35278623500","17979"
"Jin","Wang","35278623500","32538"
"Jin","Wang","35278623500","4474"
"Jin","Wang","35314138400","17979"
"Jin","Wang","35314138400","4474"
"Jin","Wang","35932892000","17979"
"Jin","Wang","35932892000","32538"
"Jin","Wang","35932892000","4474"
"Jin","Wang","36068788100","14858"
"Jin","Wang","36068788100","18310"
"Jin","Wang","36068788100","23782"
"Jin","Wang","36068788100","32538"
"Jin","Wang","36078440500","17979"
"Jin","Wang","36078440500","4474"
"Jin","Wang","36079341100","14858"
"Jin","Wang","36079341100","17979"
"Jin","Wang","36079341100","23782"
"Jin","Wang","36079341100","32538"
"Jin","Wang","36079341100","4474"
"Jin","Wang","37036633700","14858"
"Jin","Wang","37036633700","23782"
"Jin","Wang","52164749800","14858"
"Jin","Wang","52164749800","1558"
"Jin","Wang","52164749800","17979"
"Jin","Wang","52164749800","18310"
"Jin","Wang","52164749800","20591"
"Jin","Wang","52164749800","23782"
"Jin","Wang","52164749800","32538"
"Jin","Wang","52164749800","4474"
"Jin","Wang","55619296432","14858"
"Jin","Wang","55619296432","1558"
"Jin","Wang","55619296432","17979"
"Jin","Wang","55619296432","18310"
"Jin","Wang","55619296432","20591"
"Jin","Wang","55619296432","23782"
"Jin","Wang","55619296432","32538"
"Jin","Wang","55619296432","4474"
"Jin","Wang","55742606300","17979"
"Jin","Wang","55742606300","4474"
"Jin","Wang","55742738100","17979"
"Jin","Wang","55742738100","32538"
"Jin","Wang","55742738100","4474"
"Jin","Wang","56379136600","14858"
"Jin","Wang","56379136600","1558"
"Jin","Wang","56379136600","17979"
"Jin","Wang","56379136600","18310"
"Jin","Wang","56379136600","20591"
"Jin","Wang","56379136600","23782"
"Jin","Wang","56379136600","32538"
"Jin","Wang","56379136600","4474"
"Jin","Wang","7701309248","17979"
"Jin","Wang","7701309248","4474"
"Jin","Wang","7701311625","17979"
"Jin","Wang","7701311625","18310"
"Jin","Wang","7701311625","20591"
"Jin","Wang","7701311625","32538"
"Jin","Wang","7701311625","4474"
"Jin","Wang","7701312763","17979"
"Jin","Wang","7701312763","4474"
"Jin","Wang","7701313284","17979"
"Jin","Wang","7701313284","4474"
"Jin","Wang","7701313513","1558"
"Jin","Wang","7701313513","17979"
"Jin","Wang","7701313513","32538"
"Jin","Wang","7701313513","4474"
"Jin","Wang","7701322564","17979"
"Jin","Wang","7701322564","18310"
"Jin","Wang","7701322564","4474"
"Jin","Wang","7701334656","14858"
"Jin","Wang","7701334656","17979"
"Jin","Wang","7701334656","23782"
"Jin","Wang","7701334656","4474"
"Jin","Wang","7701336117","14858"
"Jin","Wang","7701336117","1558"
"Jin","Wang","7701336117","17979"
"Jin","Wang","7701336117","23782"
"Jin","Wang","7701336117","4474"
"Jin","Wang","7701339716","1558"
"Jin","Wang","7701342266","17979"
"Jin","Wang","7701342266","32538"
"Jin","Wang","7701342266","4474"
"Jin","Wang","8226953300","14858"
"Jin","Wang","8226953300","1558"
"Jin","Wang","8226953300","17979"
"Jin","Wang","8226953300","18310"
"Jin","Wang","8226953300","20591"
"Jin","Wang","8226953300","23782"
"Jin","Wang","8226953300","32538"
"Jin","Wang","8226953300","4474"
"Jin","Wang","8229592900","17979"
"Jin","Wang","8229592900","18310"
"Jin","Wang","8229592900","4474"
"Jin","Wang","8320367200","17979"
"Jin","Wang","8320367200","18310"
"Jin","Wang","8320367200","32538"
"Jin","Wang","8320367200","4474"
"Jin","Wang","8391237900","14858"
"Jin","Wang","8391237900","17979"
"Jin","Wang","8391237900","18310"
"Jin","Wang","8391237900","23782"
"Jin","Wang","8391237900","32538"
"Jin","Wang","8391237900","4474"
"Jin","Wang","8452941300","17979"
"Jin","Wang","8452941300","4474"
"Jin","Wang","8635146100","17979"
"Jin","Wang","8635146100","32538"
"Jin","Wang","8635146100","4474"
"Jin","Wang","8648928700","32538"
"Jin","Wang","8675600600","14858"
"Jin","Wang","8675600600","17979"
"Jin","Wang","8675600600","23782"
"Jin","Wang","8675600600","4474"
"Jin","Wang","8850080300","14858"
"Jin","Wang","8850080300","1558"
"Jin","Wang","8850080300","17979"
"Jin","Wang","8850080300","18310"
"Jin","Wang","8850080300","20591"
"Jin","Wang","8850080300","23782"
"Jin","Wang","8850080300","32538"
"Jin","Wang","8850080300","4474"
"Jin","Wang","8895697000","17979"
"Jin","Wang","8895697000","32538"
"Jin","Wang","8895697000","4474"
"Jin","Wang","8937504400","17979"
"Jin","Wang","8937504400","18310"
"Jin","Wang","8937504400","4474"
"Jin","Wang","8952105500","17979"
"Jin","Wang","8952105500","4474"
"Jin","Wang","9333491100","32538"
"Jin","Wang","9337095600","14858"
"Jin","Wang","9337095600","17979"
"Jin","Wang","9337095600","23782"
"Jin","Wang","9337095600","4474"
"Jin","Wang","9337729000","14858"
"Jin","Wang","9337729000","1558"
"Jin","Wang","9337729000","17979"
"Jin","Wang","9337729000","18310"
"Jin","Wang","9337729000","20591"
"Jin","Wang","9337729000","23782"
"Jin","Wang","9337729000","32538"
"Jin","Wang","9337729000","4474"
"Jin","Zhao","7410310039","14456"
"Jin","Zhao","8709927600","14456"
"Jin","Zhao","8951286000","14456"
"Jinbo","Bi","7103093322","24051"
"Jinbo","Bi","7103093322","29008"
"Jinbo","Bi","7103093322","31532"
"Jinchao","Xu","55760378700","14899"
"Jinchao","Xu","56967080600","14899"
"Jincheng","Du","56305315000","6834"
"Jincheng","Du","8666625900","16737"
"Jincheng","Du","8666625900","6834"
"Jinchi","Lv","25222070900","2013"
"Jindal","Shah","8090149100","26261"
"Jindal","Shah","8090149100","9520"
"Jinfeng","Zhang","55720341800","33248"
"Jing","Bai","14044639200","16418"
"Jing","Bai","24740700400","16418"
"Jing","Bai","25630526900","16418"
"Jing","Bai","26643093800","16418"
"Jing","Bai","35226943700","16418"
"Jing","Bai","35787141400","16418"
"Jing","Bai","56524863600","16418"
"Jing","Cao","14036761700","21306"
"Jing","Cao","26326133800","21306"
"Jing","Cao","35232480400","21306"
"Jing","Cao","35742802300","21306"
"Jing","Cao","57188769936","21306"
"Jing","Cao","7403370168","21306"
"Jing","Cao","7404524133","21306"
"Jing","Du","36459717200","33214"
"Jing","Gao","12753848700","23944"
"Jing","Gao","23389220500","23944"
"Jing","Gao","36518571100","23944"
"Jing","Gao","55702631200","23944"
"Jing","Gao","55702655600","23944"
"Jing","Gao","55926036900","23944"
"Jing","Gao","7404475071","23944"
"Jing","Guo","12242138100","8784"
"Jing","Guo","35227272800","8784"
"Jing","Guo","36767562100","648"
"Jing","Guo","36767562100","8784"
"Jing","Guo","55267953900","16382"
"Jing","Guo","55267953900","3236"
"Jing","Guo","55267953900","8784"
"Jing","Guo","7404488370","3236"
